from_node,to_node,edge,from_lat,from_lon,to_lat,to_lon,n_buses,weight
28030,28032,100,0.37201594199146193,0.7237280823650205,0.3749273235969399,0.8419021035095611,6,0.23076923076923078
28053,28045,180,0.21962457947679576,0.6337761386526343,0.32226808787403033,0.5377371673246666,4,0.15384615384615385
28011,28024,138,0.3940304837161055,0.3551465209615621,0.28677496503049876,0.24216825996519878,6,0.23076923076923078
28011,28047,N18,0.3940304837161055,0.3551465209615621,0.28936087657609366,0.32478256298964686,6,0.23076923076923078
28039,28029,128,0.7178256611527019,0.4697597455420597,0.8279165549079127,0.5005605960613324,3,0.11538461538461539
28036,28033,129,0.7686046086171541,0.578718420977017,0.814041833236785,0.6806399467739999,2,0.07692307692307693
28036,28033,150,0.7686046086171541,0.578718420977017,0.814041833236785,0.6806399467739999,2,0.07692307692307693
28038,28018,54,0.3111113088064097,0.6889400038267626,0.24540008317059736,0.678082617009751,9,0.34615384615384615
28038,28018,144,0.3111113088064097,0.6889400038267626,0.24540008317059736,0.678082617009751,9,0.34615384615384615
28025,28047,N26,0.22206734241762074,0.3836322274124381,0.28936087657609366,0.32478256298964686,3,0.11538461538461539
28010,28004,37,0.5545989980530835,0.5186643044933111,0.5007594657188676,0.5235780692350567,7,0.2692307692307692
28010,28004,149,0.5545989980530835,0.5186643044933111,0.5007594657188676,0.5235780692350567,7,0.2692307692307692
28010,28004,N23,0.5545989980530835,0.5186643044933111,0.5007594657188676,0.5235780692350567,7,0.2692307692307692
28037,28022,38,0.5325953053433123,0.7925591243611104,0.5916338214391743,0.8795588985394235,11,0.4230769230769231
28037,28022,165,0.5325953053433123,0.7925591243611104,0.5916338214391743,0.8795588985394235,11,0.4230769230769231
28033,28050,N1,0.814041833236785,0.6806399467739999,0.9669028454886545,0.6482433402744147,6,0.23076923076923078
28032,28022,4,0.3749273235969399,0.8419021035095611,0.5916338214391743,0.8795588985394235,8,0.3076923076923077
28032,28022,106,0.3749273235969399,0.8419021035095611,0.5916338214391743,0.8795588985394235,8,0.3076923076923077
28032,28022,159,0.3749273235969399,0.8419021035095611,0.5916338214391743,0.8795588985394235,8,0.3076923076923077
28030,28032,8,0.37201594199146193,0.7237280823650205,0.3749273235969399,0.8419021035095611,6,0.23076923076923078
28030,28032,71,0.37201594199146193,0.7237280823650205,0.3749273235969399,0.8419021035095611,6,0.23076923076923078
28030,28032,E4,0.37201594199146193,0.7237280823650205,0.3749273235969399,0.8419021035095611,6,0.23076923076923078
28030,28007,63,0.37201594199146193,0.7237280823650205,0.3848456488331497,0.6089426049396386,9,0.34615384615384615
28030,28007,143,0.37201594199146193,0.7237280823650205,0.3848456488331497,0.6089426049396386,9,0.34615384615384615
28030,28007,145,0.37201594199146193,0.7237280823650205,0.3848456488331497,0.6089426049396386,9,0.34615384615384615
28030,28007,E,0.37201594199146193,0.7237280823650205,0.3848456488331497,0.6089426049396386,9,0.34615384615384615
