from_node,to_node,edge,from_lat,from_lon,to_lat,to_lon,n_buses,weight
3,4,N8,0.4373830921323887,0.47565194693275237,0.5663408061497907,0.4872965949659823,36,1.0
13,18,54,0.26696325658370534,0.6159420785725708,0.17761472009359333,0.8346693261030255,13,0.3611111111111111
13,18,58,0.26696325658370534,0.6159420785725708,0.17761472009359333,0.8346693261030255,13,0.3611111111111111
13,18,103,0.26696325658370534,0.6159420785725708,0.17761472009359333,0.8346693261030255,13,0.3611111111111111
13,18,130,0.26696325658370534,0.6159420785725708,0.17761472009359333,0.8346693261030255,13,0.3611111111111111
13,18,142,0.26696325658370534,0.6159420785725708,0.17761472009359333,0.8346693261030255,13,0.3611111111111111
13,18,143,0.26696325658370534,0.6159420785725708,0.17761472009359333,0.8346693261030255,13,0.3611111111111111
13,18,H1,0.26696325658370534,0.6159420785725708,0.17761472009359333,0.8346693261030255,13,0.3611111111111111
13,18,T31,0.26696325658370534,0.6159420785725708,0.17761472009359333,0.8346693261030255,13,0.3611111111111111
1,2,50,0.48475575215021854,0.3141446623866125,0.3653073013926231,0.33955643941988123,36,1.0
15,4,15,0.6571836597646771,0.6408239630563045,0.5663408061497907,0.4872965949659823,17,0.4722222222222222
15,4,28,0.6571836597646771,0.6408239630563045,0.5663408061497907,0.4872965949659823,17,0.4722222222222222
15,4,N6,0.6571836597646771,0.6408239630563045,0.5663408061497907,0.4872965949659823,17,0.4722222222222222
4,3,15,0.5663408061497907,0.4872965949659823,0.4373830921323887,0.47565194693275237,22,0.6111111111111112
12,11,23,0.1902508817347218,0.32813764361222203,0.2180621229925663,0.11977590928297571,9,0.25
12,11,N15,0.1902508817347218,0.32813764361222203,0.2180621229925663,0.11977590928297571,9,0.25
17,12,N12,0.0,0.3687250682500106,0.1902508817347218,0.32813764361222203,14,0.3888888888888889
15,16,29,0.6571836597646771,0.6408239630563045,0.8970853760586778,0.6966178100730135,15,0.4166666666666667
13,2,102,0.26696325658370534,0.6159420785725708,0.3653073013926231,0.33955643941988123,4,0.1111111111111111
13,2,N11,0.26696325658370534,0.6159420785725708,0.3653073013926231,0.33955643941988123,4,0.1111111111111111
16,8,170,0.8970853760586778,0.6966178100730135,1.0,0.3316280850149932,8,0.2222222222222222
16,8,172,0.8970853760586778,0.6966178100730135,1.0,0.3316280850149932,8,0.2222222222222222
16,8,172SF,0.8970853760586778,0.6966178100730135,1.0,0.3316280850149932,8,0.2222222222222222
16,8,BR1,0.8970853760586778,0.6966178100730135,1.0,0.3316280850149932,8,0.2222222222222222
8,5,174,1.0,0.3316280850149932,0.7619344543488882,0.4625191334979001,3,0.08333333333333333
16,8,173,0.8970853760586778,0.6966178100730135,1.0,0.3316280850149932,8,0.2222222222222222
16,21,101,0.8970853760586778,0.6966178100730135,0.8207179222002614,1.0,14,0.3888888888888889
16,21,105,0.8970853760586778,0.6966178100730135,0.8207179222002614,1.0,14,0.3888888888888889
16,21,151,0.8970853760586778,0.6966178100730135,0.8207179222002614,1.0,14,0.3888888888888889
16,8,165,0.8970853760586778,0.6966178100730135,1.0,0.3316280850149932,8,0.2222222222222222
16,20,101,0.8970853760586778,0.6966178100730135,0.6149020469645202,0.8732434213645446,8,0.2222222222222222
16,20,151,0.8970853760586778,0.6966178100730135,0.6149020469645202,0.8732434213645446,8,0.2222222222222222
16,15,200,0.8970853760586778,0.6966178100730135,0.6571836597646771,0.6408239630563045,17,0.4722222222222222
16,21,114,0.8970853760586778,0.6966178100730135,0.8207179222002614,1.0,14,0.3888888888888889
16,21,115,0.8970853760586778,0.6966178100730135,0.8207179222002614,1.0,14,0.3888888888888889
9,7,82,0.6941982800856858,0.1053244214371369,0.625608091707963,0.33250313540794063,11,0.3055555555555556
9,7,132,0.6941982800856858,0.1053244214371369,0.625608091707963,0.33250313540794063,11,0.3055555555555556
9,7,N21,0.6941982800856858,0.1053244214371369,0.625608091707963,0.33250313540794063,11,0.3055555555555556
9,7,NC1,0.6941982800856858,0.1053244214371369,0.625608091707963,0.33250313540794063,11,0.3055555555555556
6,8,42,0.7862081150631085,0.3524010666583435,1.0,0.3316280850149932,5,0.1388888888888889
6,8,N23,0.7862081150631085,0.3524010666583435,1.0,0.3316280850149932,5,0.1388888888888889
5,8,175,0.7619344543488882,0.4625191334979001,1.0,0.3316280850149932,10,0.2777777777777778
5,8,178,0.7619344543488882,0.4625191334979001,1.0,0.3316280850149932,10,0.2777777777777778
4,3,2,0.5663408061497907,0.4872965949659823,0.4373830921323887,0.47565194693275237,22,0.6111111111111112
4,3,30,0.5663408061497907,0.4872965949659823,0.4373830921323887,0.47565194693275237,22,0.6111111111111112
4,3,56,0.5663408061497907,0.4872965949659823,0.4373830921323887,0.47565194693275237,22,0.6111111111111112
4,3,71,0.5663408061497907,0.4872965949659823,0.4373830921323887,0.47565194693275237,22,0.6111111111111112
4,3,143,0.5663408061497907,0.4872965949659823,0.4373830921323887,0.47565194693275237,22,0.6111111111111112
4,3,156,0.5663408061497907,0.4872965949659823,0.4373830921323887,0.47565194693275237,22,0.6111111111111112
4,14,E4,0.5663408061497907,0.4872965949659823,0.389993806216278,0.6923223514616834,1,0.027777777777777776
4,19,E5,0.5663408061497907,0.4872965949659823,0.3789761933255464,0.9296509946666194,1,0.027777777777777776
4,3,NC1,0.5663408061497907,0.4872965949659823,0.4373830921323887,0.47565194693275237,22,0.6111111111111112
15,16,7,0.6571836597646771,0.6408239630563045,0.8970853760586778,0.6966178100730135,15,0.4166666666666667
15,16,107,0.6571836597646771,0.6408239630563045,0.8970853760586778,0.6966178100730135,15,0.4166666666666667
15,16,125,0.6571836597646771,0.6408239630563045,0.8970853760586778,0.6966178100730135,15,0.4166666666666667
9,2,A,0.6941982800856858,0.1053244214371369,0.3653073013926231,0.33955643941988123,2,0.05555555555555555
12,17,123,0.1902508817347218,0.32813764361222203,0.0,0.3687250682500106,14,0.3888888888888889
10,2,H,0.3166404474050268,0.0,0.3653073013926231,0.33955643941988123,4,0.1111111111111111
4,5,1,0.5663408061497907,0.4872965949659823,0.7619344543488882,0.4625191334979001,24,0.6666666666666666
15,20,146,0.6571836597646771,0.6408239630563045,0.6149020469645202,0.8732434213645446,22,0.6111111111111112
15,14,71,0.6571836597646771,0.6408239630563045,0.389993806216278,0.6923223514616834,3,0.08333333333333333
